label|score|source|source_id|source_type|source_url|target_id|target_type|taxon_id
coexpressed_with|2.07|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000137726|gene|9606
coexpressed_with|2.07|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000177575|gene|9606
coexpressed_with|2.06|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000172348|gene|9606
coexpressed_with|2.06|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000158186|gene|9606
coexpressed_with|2.06|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000099998|gene|9606
coexpressed_with|2.06|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000276600|gene|9606
coexpressed_with|2.05|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000162496|gene|9606
coexpressed_with|2.05|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000116962|gene|9606
coexpressed_with|2.04|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000073849|gene|9606
coexpressed_with|2.04|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000118777|gene|9606
coexpressed_with|2.04|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000136960|gene|9606
coexpressed_with|2.04|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000176049|gene|9606
coexpressed_with|2.04|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000166278|gene|9606
coexpressed_with|2.03|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000104324|gene|9606
coexpressed_with|2.03|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000159674|gene|9606
coexpressed_with|2.02|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000160791|gene|9606
coexpressed_with|2.02|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000137033|gene|9606
coexpressed_with|2.02|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000164220|gene|9606
coexpressed_with|2.01|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000170624|gene|9606
coexpressed_with|2.01|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000168329|gene|9606
coexpressed_with|2.0|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000100600|gene|9606
coexpressed_with|2.0|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000106565|gene|9606
coexpressed_with|2.0|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000141338|gene|9606
coexpressed_with|2.0|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000132514|gene|9606
coexpressed_with|1.99|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000170891|gene|9606
coexpressed_with|1.99|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000125810|gene|9606
coexpressed_with|1.98|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000183549|gene|9606
coexpressed_with|1.98|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000046653|gene|9606
coexpressed_with|1.98|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000150540|gene|9606
coexpressed_with|1.97|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000164692|gene|9606
coexpressed_with|1.97|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000115461|gene|9606
coexpressed_with|1.97|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000105559|gene|9606
coexpressed_with|1.97|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000147257|gene|9606
coexpressed_with|1.97|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000182621|gene|9606
coexpressed_with|1.96|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000110651|gene|9606
coexpressed_with|1.96|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000102760|gene|9606
coexpressed_with|1.95|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000135929|gene|9606
coexpressed_with|1.94|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000186994|gene|9606
