label|score|source|source_id|source_type|source_url|target_id|target_type|taxon_id
coexpressed_with|2.31|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0020378|gene|7227
coexpressed_with|2.31|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0020493|gene|7227
coexpressed_with|2.31|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0027339|gene|7227
coexpressed_with|2.31|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0037007|gene|7227
coexpressed_with|2.3|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0011706|gene|7227
coexpressed_with|2.3|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0033756|gene|7227
coexpressed_with|2.3|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0035542|gene|7227
coexpressed_with|2.3|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0032813|gene|7227
coexpressed_with|2.29|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0040942|gene|7227
coexpressed_with|2.29|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0267571|gene|7227
coexpressed_with|2.29|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0086778|gene|7227
coexpressed_with|2.28|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0260798|gene|7227
coexpressed_with|2.28|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0267180|gene|7227
coexpressed_with|2.28|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0000723|gene|7227
coexpressed_with|2.28|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0029067|gene|7227
coexpressed_with|2.28|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0287603|gene|7227
coexpressed_with|2.28|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0263780|gene|7227
coexpressed_with|2.28|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0003162|gene|7227
coexpressed_with|2.27|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0261245|gene|7227
coexpressed_with|2.26|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0041092|gene|7227
coexpressed_with|2.26|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0030586|gene|7227
coexpressed_with|2.26|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0264834|gene|7227
