source	target	score
ENSG00000175899	ENSG00000103056	-0.92
ENSG00000175899	ENSG00000137948	-0.92
ENSG00000175899	ENSG00000241697	-0.92
ENSG00000175899	ENSG00000140263	-0.92
ENSG00000175899	ENSG00000165841	-0.92
ENSG00000175899	ENSG00000182585	-0.92
ENSG00000175899	ENSG00000116191	-0.92
ENSG00000175899	ENSG00000139437	-0.92
ENSG00000175899	ENSG00000101473	-0.92
ENSG00000175899	ENSG00000276293	-0.92
ENSG00000175899	ENSG00000228649	-0.92
ENSG00000175899	ENSG00000213015	-0.92
ENSG00000175899	ENSG00000259663	-0.92
ENSG00000175899	ENSG00000271425	-0.92
ENSG00000175899	ENSG00000085552	-0.92
ENSG00000175899	ENSG00000221867	-0.92
ENSG00000175899	ENSG00000166900	-0.92
ENSG00000175899	ENSG00000205250	-0.92
ENSG00000175899	ENSG00000124507	-0.92
ENSG00000175899	ENSG00000105771	-0.92
ENSG00000175899	ENSG00000165632	-0.92
ENSG00000175899	ENSG00000160404	-0.92
ENSG00000175899	ENSG00000184281	-0.92
ENSG00000175899	ENSG00000186369	-0.92
ENSG00000175899	ENSG00000077238	-0.92
ENSG00000175899	ENSG00000175279	-0.92
ENSG00000175899	ENSG00000113163	-0.92
ENSG00000175899	ENSG00000100410	-0.92
ENSG00000175899	ENSG00000160917	-0.92
ENSG00000175899	ENSG00000112715	-0.92
ENSG00000175899	ENSG00000010030	-0.92
ENSG00000175899	ENSG00000168481	-0.92
ENSG00000175899	ENSG00000178397	-0.92
ENSG00000175899	ENSG00000133773	-0.92
ENSG00000175899	ENSG00000141873	-0.92
ENSG00000175899	ENSG00000104960	-0.92
ENSG00000175899	ENSG00000152784	-0.92
ENSG00000175899	ENSG00000103148	-0.92
ENSG00000175899	ENSG00000133858	-0.92
ENSG00000175899	ENSG00000128965	-0.92
ENSG00000175899	ENSG00000179562	-0.92
ENSG00000175899	ENSG00000105556	-0.92
ENSG00000175899	ENSG00000136448	-0.92
ENSG00000175899	ENSG00000163221	-0.92
ENSG00000175899	ENSG00000169955	-0.92
ENSG00000175899	ENSG00000040275	-0.92
ENSG00000175899	ENSG00000145088	-0.93
ENSG00000175899	ENSG00000167965	-0.93
ENSG00000175899	ENSG00000141646	-0.93
ENSG00000175899	ENSG00000173171	-0.93
ENSG00000175899	ENSG00000100304	-0.93
ENSG00000175899	ENSG00000204104	-0.93
ENSG00000175899	ENSG00000137766	-0.93
ENSG00000175899	ENSG00000185483	-0.93
ENSG00000175899	ENSG00000186615	-0.93
ENSG00000175899	ENSG00000101421	-0.93
ENSG00000175899	ENSG00000015532	-0.93
ENSG00000175899	ENSG00000129911	-0.93
ENSG00000175899	ENSG00000118197	-0.93
ENSG00000175899	ENSG00000173848	-0.93
ENSG00000175899	ENSG00000186812	-0.93
ENSG00000175899	ENSG00000001460	-0.93
ENSG00000175899	ENSG00000100294	-0.93
ENSG00000175899	ENSG00000162385	-0.93
ENSG00000175899	ENSG00000170142	-0.93
ENSG00000175899	ENSG00000125726	-0.93
ENSG00000175899	ENSG00000106588	-0.93
ENSG00000175899	ENSG00000188917	-0.93
ENSG00000175899	ENSG00000078140	-0.93
ENSG00000175899	ENSG00000162714	-0.93
ENSG00000175899	ENSG00000101126	-0.93
ENSG00000175899	ENSG00000177595	-0.93
ENSG00000175899	ENSG00000123411	-0.93
ENSG00000175899	ENSG00000183010	-0.93
ENSG00000175899	ENSG00000262454	-0.93
ENSG00000175899	ENSG00000143933	-0.93
ENSG00000175899	ENSG00000145545	-0.93
ENSG00000175899	ENSG00000131480	-0.93
ENSG00000175899	ENSG00000123689	-0.93
ENSG00000175899	ENSG00000122674	-0.93
ENSG00000175899	ENSG00000175931	-0.93
ENSG00000175899	ENSG00000173404	-0.93
ENSG00000175899	ENSG00000184224	-0.93
ENSG00000175899	ENSG00000185847	-0.93
ENSG00000175899	ENSG00000103275	-0.93
ENSG00000175899	ENSG00000188191	-0.93
ENSG00000175899	ENSG00000159692	-0.93
ENSG00000175899	ENSG00000039139	-0.93
ENSG00000175899	ENSG00000087074	-0.93
ENSG00000175899	ENSG00000158023	-0.94
ENSG00000175899	ENSG00000174950	-0.94
ENSG00000175899	ENSG00000173535	-0.94
ENSG00000175899	ENSG00000113460	-0.94
ENSG00000175899	ENSG00000104881	-0.94
ENSG00000175899	ENSG00000198917	-0.94
ENSG00000175899	ENSG00000126581	-0.94
ENSG00000175899	ENSG00000250056	-0.94
ENSG00000175899	ENSG00000196990	-0.94
ENSG00000175899	ENSG00000277925	-0.94
ENSG00000175899	ENSG00000143520	-0.94
ENSG00000175899	ENSG00000116698	-0.94
ENSG00000175899	ENSG00000182885	-0.94
ENSG00000175899	ENSG00000285077	-0.94
ENSG00000175899	ENSG00000123901	-0.94
ENSG00000175899	ENSG00000227398	-0.94
ENSG00000175899	ENSG00000167723	-0.94
ENSG00000175899	ENSG00000160072	-0.94
ENSG00000175899	ENSG00000156574	-0.94
ENSG00000175899	ENSG00000116254	-0.94
ENSG00000175899	ENSG00000165097	-0.94
ENSG00000175899	ENSG00000088247	-0.94
ENSG00000175899	ENSG00000149948	-0.94
ENSG00000175899	ENSG00000254614	-0.94
ENSG00000175899	ENSG00000111229	-0.94
ENSG00000175899	ENSG00000104946	-0.94
ENSG00000175899	ENSG00000156675	-0.94
ENSG00000175899	ENSG00000100721	-0.94
ENSG00000175899	ENSG00000288207	-0.94
ENSG00000175899	ENSG00000141279	-0.94
ENSG00000175899	ENSG00000099783	-0.94
ENSG00000175899	ENSG00000100813	-0.94
ENSG00000175899	ENSG00000286532	-0.94
ENSG00000175899	ENSG00000101333	-0.94
ENSG00000175899	ENSG00000137574	-0.94
ENSG00000175899	ENSG00000139675	-0.94
ENSG00000175899	ENSG00000181472	-0.94
ENSG00000175899	ENSG00000105392	-0.94
ENSG00000175899	ENSG00000291228	-0.94
ENSG00000175899	ENSG00000172530	-0.94
ENSG00000175899	ENSG00000077514	-0.94
ENSG00000175899	ENSG00000040731	-0.94
ENSG00000175899	ENSG00000017797	-0.94
ENSG00000175899	ENSG00000120837	-0.94
ENSG00000175899	ENSG00000119599	-0.94
ENSG00000175899	ENSG00000181544	-0.94
ENSG00000175899	ENSG00000117697	-0.94
ENSG00000175899	ENSG00000008282	-0.94
ENSG00000175899	ENSG00000264230	-0.94
ENSG00000175899	ENSG00000124279	-0.94
ENSG00000175899	ENSG00000169605	-0.94
ENSG00000175899	ENSG00000011638	-0.94
ENSG00000175899	ENSG00000196756	-0.94
ENSG00000175899	ENSG00000153443	-0.94
ENSG00000175899	ENSG00000213190	-0.94
ENSG00000175899	ENSG00000270765	-0.94
ENSG00000175899	ENSG00000107404	-0.94
ENSG00000175899	ENSG00000153294	-0.95
ENSG00000175899	ENSG00000170854	-0.95
ENSG00000175899	ENSG00000099960	-0.95
ENSG00000175899	ENSG00000163704	-0.95
ENSG00000175899	ENSG00000204536	-0.95
ENSG00000175899	ENSG00000107447	-0.95
ENSG00000175899	ENSG00000131748	-0.95
ENSG00000175899	ENSG00000162344	-0.95
ENSG00000175899	ENSG00000157540	-0.95
ENSG00000175899	ENSG00000109118	-0.95
ENSG00000175899	ENSG00000259956	-0.95
ENSG00000175899	ENSG00000112333	-0.95
ENSG00000175899	ENSG00000156172	-0.95
ENSG00000175899	ENSG00000203709	-0.95
ENSG00000175899	ENSG00000028277	-0.95
ENSG00000175899	ENSG00000290838	-0.95
ENSG00000175899	ENSG00000165912	-0.95
ENSG00000175899	ENSG00000241015	-0.95
ENSG00000175899	ENSG00000163510	-0.95
ENSG00000175899	ENSG00000141644	-0.95
ENSG00000175899	ENSG00000099814	-0.95
ENSG00000175899	ENSG00000173157	-0.95
ENSG00000175899	ENSG00000108813	-0.95
ENSG00000175899	ENSG00000213022	-0.95
ENSG00000175899	ENSG00000269313	-0.95
ENSG00000175899	ENSG00000110958	-0.95
ENSG00000175899	ENSG00000166123	-0.95
ENSG00000175899	ENSG00000173762	-0.95
ENSG00000175899	ENSG00000230316	-0.95
ENSG00000175899	ENSG00000138346	-0.95
ENSG00000175899	ENSG00000143368	-0.95
ENSG00000175899	ENSG00000133640	-0.95
ENSG00000175899	ENSG00000184428	-0.95
ENSG00000175899	ENSG00000176383	-0.95
ENSG00000175899	ENSG00000070831	-0.95
ENSG00000175899	ENSG00000226210	-0.95
ENSG00000175899	ENSG00000170956	-0.95
ENSG00000175899	ENSG00000164600	-0.95
ENSG00000175899	ENSG00000008083	-0.95
ENSG00000175899	ENSG00000133317	-0.95
ENSG00000175899	ENSG00000079387	-0.95
ENSG00000175899	ENSG00000103021	-0.95
ENSG00000175899	ENSG00000185591	-0.96
ENSG00000175899	ENSG00000109272	-0.96
ENSG00000175899	ENSG00000146094	-0.96
ENSG00000175899	ENSG00000099817	-0.96
ENSG00000175899	ENSG00000102981	-0.96
ENSG00000175899	ENSG00000176024	-0.96
ENSG00000175899	ENSG00000113282	-0.96
ENSG00000175899	ENSG00000166012	-0.96
ENSG00000175899	ENSG00000185963	-0.96
ENSG00000175899	ENSG00000138944	-0.96
ENSG00000175899	ENSG00000173276	-0.96
ENSG00000175899	ENSG00000206344	-0.96
ENSG00000175899	ENSG00000067248	-0.96
ENSG00000175899	ENSG00000122481	-0.96
ENSG00000175899	ENSG00000021776	-0.96
ENSG00000175899	ENSG00000257950	-0.96
ENSG00000175899	ENSG00000175826	-0.96
ENSG00000175899	ENSG00000110944	-0.96
ENSG00000175899	ENSG00000242372	-0.96
ENSG00000175899	ENSG00000160570	-0.96
ENSG00000175899	ENSG00000177885	-0.96
ENSG00000175899	ENSG00000139405	-0.96
ENSG00000175899	ENSG00000182224	-0.96
ENSG00000175899	ENSG00000244094	-0.96
ENSG00000175899	ENSG00000170525	-0.96
ENSG00000175899	ENSG00000164136	-0.96
ENSG00000175899	ENSG00000130165	-0.96
ENSG00000175899	ENSG00000225484	-0.96
ENSG00000175899	ENSG00000106290	-0.96
ENSG00000175899	ENSG00000179299	-0.96
ENSG00000175899	ENSG00000011132	-0.96
ENSG00000175899	ENSG00000131165	-0.96
ENSG00000175899	ENSG00000131196	-0.96
ENSG00000175899	ENSG00000133805	-0.96
ENSG00000175899	ENSG00000111325	-0.96
ENSG00000175899	ENSG00000124134	-0.96
ENSG00000175899	ENSG00000137500	-0.96
ENSG00000175899	ENSG00000260233	-0.96
ENSG00000175899	ENSG00000243710	-0.96
ENSG00000175899	ENSG00000076685	-0.96
ENSG00000175899	ENSG00000004961	-0.96
ENSG00000175899	ENSG00000092295	-0.96
ENSG00000175899	ENSG00000130675	-0.96
ENSG00000175899	ENSG00000185347	-0.96
ENSG00000175899	ENSG00000180667	-0.97
ENSG00000175899	ENSG00000162086	-0.97
ENSG00000175899	ENSG00000150627	-0.97
ENSG00000175899	ENSG00000204366	-0.97
ENSG00000175899	ENSG00000249471	-0.97
ENSG00000175899	ENSG00000160256	-0.97
ENSG00000175899	ENSG00000229056	-0.97
ENSG00000175899	ENSG00000091009	-0.97
ENSG00000175899	ENSG00000152669	-0.97
ENSG00000175899	ENSG00000179943	-0.97
ENSG00000175899	ENSG00000107566	-0.97
ENSG00000175899	ENSG00000155275	-0.97
ENSG00000175899	ENSG00000158825	-0.97
ENSG00000175899	ENSG00000180815	-0.97
ENSG00000175899	ENSG00000239382	-0.97
ENSG00000175899	ENSG00000131473	-0.97
ENSG00000175899	ENSG00000251192	-0.97
ENSG00000175899	ENSG00000137821	-0.97
ENSG00000175899	ENSG00000204065	-0.97
ENSG00000175899	ENSG00000204421	-0.97
ENSG00000175899	ENSG00000178307	-0.97
ENSG00000175899	ENSG00000146909	-0.97
ENSG00000175899	ENSG00000103248	-0.97
ENSG00000175899	ENSG00000246263	-0.97
ENSG00000175899	ENSG00000187778	-0.97
ENSG00000175899	ENSG00000091656	-0.97
ENSG00000175899	ENSG00000132604	-0.97
ENSG00000175899	ENSG00000171103	-0.97
ENSG00000175899	ENSG00000204899	-0.97
ENSG00000175899	ENSG00000100644	-0.97
ENSG00000175899	ENSG00000171956	-0.97
ENSG00000175899	ENSG00000105507	-0.97
ENSG00000175899	ENSG00000175294	-0.97
ENSG00000175899	ENSG00000124214	-0.97
ENSG00000175899	ENSG00000178694	-0.97
ENSG00000175899	ENSG00000272734	-0.97
ENSG00000175899	ENSG00000237883	-0.97
ENSG00000175899	ENSG00000197070	-0.97
ENSG00000175899	ENSG00000101193	-0.97
ENSG00000175899	ENSG00000169375	-0.97
ENSG00000175899	ENSG00000205758	-0.97
ENSG00000175899	ENSG00000165650	-0.97
ENSG00000175899	ENSG00000136750	-0.97
ENSG00000175899	ENSG00000077458	-0.97
ENSG00000175899	ENSG00000178163	-0.97
ENSG00000175899	ENSG00000124789	-0.97
ENSG00000175899	ENSG00000136738	-0.97
ENSG00000175899	ENSG00000150403	-0.97
ENSG00000175899	ENSG00000167394	-0.97
ENSG00000175899	ENSG00000179046	-0.97
ENSG00000175899	ENSG00000116489	-0.98
ENSG00000175899	ENSG00000123810	-0.98
ENSG00000175899	ENSG00000105523	-0.98
ENSG00000175899	ENSG00000099365	-0.98
ENSG00000175899	ENSG00000140830	-0.98
ENSG00000175899	ENSG00000250571	-0.98
ENSG00000175899	ENSG00000137760	-0.98
ENSG00000175899	ENSG00000102302	-0.98
ENSG00000175899	ENSG00000140632	-0.98
ENSG00000175899	ENSG00000136867	-0.98
ENSG00000175899	ENSG00000187742	-0.98
ENSG00000175899	ENSG00000196218	-0.98
ENSG00000175899	ENSG00000114268	-0.98
ENSG00000175899	ENSG00000187942	-0.98
ENSG00000175899	ENSG00000011677	-0.98
ENSG00000175899	ENSG00000005007	-0.98
ENSG00000175899	ENSG00000141013	-0.98
ENSG00000175899	ENSG00000131051	-0.98
ENSG00000175899	ENSG00000127578	-0.98
ENSG00000175899	ENSG00000145198	-0.98
ENSG00000175899	ENSG00000108953	-0.98
ENSG00000175899	ENSG00000244161	-0.98
ENSG00000175899	ENSG00000174837	-0.98
ENSG00000175899	ENSG00000196465	-0.98
ENSG00000175899	ENSG00000160685	-0.98
ENSG00000175899	ENSG00000168061	-0.98
ENSG00000175899	ENSG00000120889	-0.98
ENSG00000175899	ENSG00000187951	-0.98
ENSG00000175899	ENSG00000124333	-0.98
ENSG00000175899	ENSG00000204516	-0.98
ENSG00000175899	ENSG00000186577	-0.98
ENSG00000175899	ENSG00000213218	-0.98
ENSG00000175899	ENSG00000136488	-0.98
ENSG00000175899	ENSG00000183718	-0.98
ENSG00000175899	ENSG00000284770	-0.98
ENSG00000175899	ENSG00000165494	-0.98
ENSG00000175899	ENSG00000247735	-0.98
ENSG00000175899	ENSG00000176076	-0.98
ENSG00000175899	ENSG00000213762	-0.98
ENSG00000175899	ENSG00000136944	-0.98
ENSG00000175899	ENSG00000107021	-0.98
ENSG00000175899	ENSG00000120868	-0.98
ENSG00000175899	ENSG00000186298	-0.98
ENSG00000175899	ENSG00000114812	-0.98
ENSG00000175899	ENSG00000119614	-0.98
ENSG00000175899	ENSG00000148660	-0.98
ENSG00000175899	ENSG00000121742	-0.98
ENSG00000175899	ENSG00000198131	-0.98
ENSG00000175899	ENSG00000125686	-0.98
ENSG00000175899	ENSG00000130764	-0.99
ENSG00000175899	ENSG00000174010	-0.99
ENSG00000175899	ENSG00000171448	-0.99
ENSG00000175899	ENSG00000196867	-0.99
ENSG00000175899	ENSG00000185379	-0.99
ENSG00000175899	ENSG00000120539	-0.99
ENSG00000175899	ENSG00000143303	-0.99
ENSG00000175899	ENSG00000099999	-0.99
ENSG00000175899	ENSG00000056487	-0.99
ENSG00000175899	ENSG00000092531	-0.99
ENSG00000175899	ENSG00000179674	-0.99
ENSG00000175899	ENSG00000078399	-0.99
ENSG00000175899	ENSG00000197182	-0.99
ENSG00000175899	ENSG00000168811	-0.99
ENSG00000175899	ENSG00000108061	-0.99
ENSG00000175899	ENSG00000091317	-0.99
ENSG00000175899	ENSG00000147394	-0.99
ENSG00000175899	ENSG00000151353	-0.99
ENSG00000175899	ENSG00000168096	-0.99
ENSG00000175899	ENSG00000155329	-0.99
ENSG00000175899	ENSG00000213347	-0.99
ENSG00000175899	ENSG00000154478	-0.99
ENSG00000175899	ENSG00000178149	-0.99
ENSG00000175899	ENSG00000175354	-0.99
ENSG00000175899	ENSG00000013297	-0.99
ENSG00000175899	ENSG00000104219	-0.99
ENSG00000175899	ENSG00000117298	-0.99
ENSG00000175899	ENSG00000176933	-0.99
ENSG00000175899	ENSG00000256940	-0.99
ENSG00000175899	ENSG00000092929	-0.99
ENSG00000175899	ENSG00000286940	-0.99
ENSG00000175899	ENSG00000119559	-0.99
ENSG00000175899	ENSG00000232956	-0.99
ENSG00000175899	ENSG00000169344	-0.99
ENSG00000175899	ENSG00000175121	-0.99
ENSG00000175899	ENSG00000196588	-0.99
ENSG00000175899	ENSG00000157152	-0.99
ENSG00000175899	ENSG00000174695	-0.99
ENSG00000175899	ENSG00000162949	-0.99
ENSG00000175899	ENSG00000233006	-0.99
ENSG00000175899	ENSG00000088053	-0.99
ENSG00000175899	ENSG00000177731	-0.99
ENSG00000175899	ENSG00000278970	-0.99
ENSG00000175899	ENSG00000198900	-0.99
ENSG00000175899	ENSG00000130713	-0.99
ENSG00000175899	ENSG00000171889	-0.99
ENSG00000175899	ENSG00000090554	-1.00
ENSG00000175899	ENSG00000135148	-1.00
ENSG00000175899	ENSG00000090686	-1.00
ENSG00000175899	ENSG00000147894	-1.00
ENSG00000175899	ENSG00000125351	-1.00
ENSG00000175899	ENSG00000131746	-1.00
ENSG00000175899	ENSG00000198920	-1.00
ENSG00000175899	ENSG00000160703	-1.00
ENSG00000175899	ENSG00000081760	-1.00
ENSG00000175899	ENSG00000171450	-1.00
ENSG00000175899	ENSG00000214338	-1.00
ENSG00000175899	ENSG00000241370	-1.00
ENSG00000175899	ENSG00000163735	-1.00
ENSG00000175899	ENSG00000188848	-1.00
ENSG00000175899	ENSG00000104904	-1.00
ENSG00000175899	ENSG00000067365	-1.00
ENSG00000175899	ENSG00000139668	-1.00
ENSG00000175899	ENSG00000266200	-1.00
ENSG00000175899	ENSG00000213988	-1.00
ENSG00000175899	ENSG00000129355	-1.00
ENSG00000175899	ENSG00000132932	-1.00
ENSG00000175899	ENSG00000163545	-1.00
ENSG00000175899	ENSG00000285756	-1.00
ENSG00000175899	ENSG00000134597	-1.00
ENSG00000175899	ENSG00000259803	-1.00
ENSG00000175899	ENSG00000249550	-1.00
ENSG00000175899	ENSG00000177963	-1.00
ENSG00000175899	ENSG00000121680	-1.00
ENSG00000175899	ENSG00000129932	-1.00
ENSG00000175899	ENSG00000185947	-1.00
ENSG00000175899	ENSG00000138279	-1.00
ENSG00000175899	ENSG00000041988	-1.00
ENSG00000175899	ENSG00000182873	-1.00
ENSG00000175899	ENSG00000142556	-1.00
ENSG00000175899	ENSG00000099800	-1.00
ENSG00000175899	ENSG00000065268	-1.00
ENSG00000175899	ENSG00000112115	-1.00
ENSG00000175899	ENSG00000136436	-1.00
ENSG00000175899	ENSG00000160326	-1.00
ENSG00000175899	ENSG00000147457	-1.00
ENSG00000175899	ENSG00000118245	-1.00
ENSG00000175899	ENSG00000176840	-1.01
ENSG00000175899	ENSG00000188786	-1.01
ENSG00000175899	ENSG00000167103	-1.01
ENSG00000175899	ENSG00000102974	-1.01
ENSG00000175899	ENSG00000196296	-1.01
ENSG00000175899	ENSG00000099985	-1.01
ENSG00000175899	ENSG00000168671	-1.01
ENSG00000175899	ENSG00000277184	-1.01
ENSG00000175899	ENSG00000165526	-1.01
ENSG00000175899	ENSG00000134779	-1.01
ENSG00000175899	ENSG00000198466	-1.01
ENSG00000175899	ENSG00000182903	-1.01
ENSG00000175899	ENSG00000084733	-1.01
ENSG00000175899	ENSG00000166896	-1.01
ENSG00000175899	ENSG00000174799	-1.01
ENSG00000175899	ENSG00000275700	-1.01
ENSG00000175899	ENSG00000134086	-1.01
ENSG00000175899	ENSG00000261652	-1.01
ENSG00000175899	ENSG00000155096	-1.01
ENSG00000175899	ENSG00000137193	-1.01
ENSG00000175899	ENSG00000155313	-1.01
ENSG00000175899	ENSG00000265479	-1.01
ENSG00000175899	ENSG00000181220	-1.01
ENSG00000175899	ENSG00000126010	-1.01
ENSG00000175899	ENSG00000136026	-1.01
ENSG00000175899	ENSG00000127511	-1.01
ENSG00000175899	ENSG00000115263	-1.01
ENSG00000175899	ENSG00000165259	-1.01
ENSG00000175899	ENSG00000132823	-1.01
ENSG00000175899	ENSG00000083896	-1.01
ENSG00000175899	ENSG00000166348	-1.01
ENSG00000175899	ENSG00000083635	-1.01
ENSG00000175899	ENSG00000290960	-1.01
ENSG00000175899	ENSG00000242173	-1.01
ENSG00000175899	ENSG00000163950	-1.01
ENSG00000175899	ENSG00000083799	-1.01
ENSG00000175899	ENSG00000164822	-1.01
ENSG00000175899	ENSG00000047936	-1.01
ENSG00000175899	ENSG00000204469	-1.01
ENSG00000175899	ENSG00000184709	-1.01
ENSG00000175899	ENSG00000151136	-1.01
ENSG00000175899	ENSG00000127561	-1.01
ENSG00000175899	ENSG00000105323	-1.01
ENSG00000175899	ENSG00000124217	-1.01
ENSG00000175899	ENSG00000260230	-1.02
ENSG00000175899	ENSG00000149792	-1.02
ENSG00000175899	ENSG00000085511	-1.02
ENSG00000175899	ENSG00000267750	-1.02
ENSG00000175899	ENSG00000146834	-1.02
ENSG00000175899	ENSG00000022976	-1.02
ENSG00000175899	ENSG00000164794	-1.02
ENSG00000175899	ENSG00000148296	-1.02
ENSG00000175899	ENSG00000220988	-1.02
ENSG00000175899	ENSG00000006432	-1.02
ENSG00000175899	ENSG00000125755	-1.02
ENSG00000175899	ENSG00000134443	-1.02
ENSG00000175899	ENSG00000188089	-1.02
ENSG00000175899	ENSG00000026103	-1.02
ENSG00000175899	ENSG00000173113	-1.02
ENSG00000175899	ENSG00000138111	-1.02
ENSG00000175899	ENSG00000075856	-1.02
ENSG00000175899	ENSG00000101190	-1.02
ENSG00000175899	ENSG00000267040	-1.02
ENSG00000175899	ENSG00000197372	-1.02
ENSG00000175899	ENSG00000261221	-1.02
ENSG00000175899	ENSG00000189280	-1.02
ENSG00000175899	ENSG00000144834	-1.02
ENSG00000175899	ENSG00000152377	-1.02
ENSG00000175899	ENSG00000180953	-1.02
ENSG00000175899	ENSG00000149313	-1.02
ENSG00000175899	ENSG00000108852	-1.02
ENSG00000175899	ENSG00000188984	-1.02
ENSG00000175899	ENSG00000151650	-1.02
ENSG00000175899	ENSG00000172262	-1.02
ENSG00000175899	ENSG00000116205	-1.02
ENSG00000175899	ENSG00000163322	-1.02
ENSG00000175899	ENSG00000188986	-1.02
ENSG00000175899	ENSG00000171345	-1.02
ENSG00000175899	ENSG00000197020	-1.02
ENSG00000175899	ENSG00000205795	-1.02
ENSG00000175899	ENSG00000280650	-1.02
ENSG00000175899	ENSG00000100519	-1.02
ENSG00000175899	ENSG00000182541	-1.02
ENSG00000175899	ENSG00000010438	-1.02
ENSG00000175899	ENSG00000170214	-1.02
ENSG00000175899	ENSG00000066044	-1.02
ENSG00000175899	ENSG00000163714	-1.02
ENSG00000175899	ENSG00000267321	-1.02
ENSG00000175899	ENSG00000116863	-1.02
ENSG00000175899	ENSG00000167770	-1.02
ENSG00000175899	ENSG00000267278	-1.02
ENSG00000175899	ENSG00000118579	-1.02
ENSG00000175899	ENSG00000213231	-1.03
ENSG00000175899	ENSG00000143179	-1.03
ENSG00000175899	ENSG00000115665	-1.03
ENSG00000175899	ENSG00000168884	-1.03
ENSG00000175899	ENSG00000151576	-1.03
ENSG00000175899	ENSG00000105146	-1.03
ENSG00000175899	ENSG00000149295	-1.03
ENSG00000175899	ENSG00000204531	-1.03
ENSG00000175899	ENSG00000108179	-1.03
ENSG00000175899	ENSG00000090447	-1.03
ENSG00000175899	ENSG00000145247	-1.03
ENSG00000175899	ENSG00000143815	-1.03
ENSG00000175899	ENSG00000114405	-1.03
ENSG00000175899	ENSG00000129347	-1.03
ENSG00000175899	ENSG00000087088	-1.03
ENSG00000175899	ENSG00000108344	-1.03
ENSG00000175899	ENSG00000213937	-1.03
ENSG00000175899	ENSG00000198546	-1.03
ENSG00000175899	ENSG00000144401	-1.03
ENSG00000175899	ENSG00000188895	-1.03
ENSG00000175899	ENSG00000100031	-1.03
ENSG00000175899	ENSG00000119866	-1.03
ENSG00000175899	ENSG00000068400	-1.03
ENSG00000175899	ENSG00000141198	-1.03
ENSG00000175899	ENSG00000085872	-1.03
ENSG00000175899	ENSG00000146648	-1.03
ENSG00000175899	ENSG00000104983	-1.03
ENSG00000175899	ENSG00000185122	-1.03
ENSG00000175899	ENSG00000067057	-1.03
ENSG00000175899	ENSG00000157212	-1.03
ENSG00000175899	ENSG00000197121	-1.03
ENSG00000175899	ENSG00000175182	-1.03
ENSG00000175899	ENSG00000122257	-1.03
ENSG00000175899	ENSG00000125834	-1.04
ENSG00000175899	ENSG00000128165	-1.04
ENSG00000175899	ENSG00000139890	-1.04
ENSG00000175899	ENSG00000275410	-1.04
ENSG00000175899	ENSG00000078369	-1.04
ENSG00000175899	ENSG00000188529	-1.04
ENSG00000175899	ENSG00000185966	-1.04
ENSG00000175899	ENSG00000132825	-1.04
ENSG00000175899	ENSG00000170264	-1.04
ENSG00000175899	ENSG00000149507	-1.04
ENSG00000175899	ENSG00000100401	-1.04
ENSG00000175899	ENSG00000164649	-1.04
ENSG00000175899	ENSG00000122778	-1.04
ENSG00000175899	ENSG00000186480	-1.04
ENSG00000175899	ENSG00000139496	-1.04
ENSG00000175899	ENSG00000172548	-1.04
ENSG00000175899	ENSG00000124422	-1.04
ENSG00000175899	ENSG00000116903	-1.04
ENSG00000175899	ENSG00000240891	-1.04
ENSG00000175899	ENSG00000084693	-1.04
ENSG00000175899	ENSG00000213412	-1.04
ENSG00000175899	ENSG00000263711	-1.04
ENSG00000175899	ENSG00000119414	-1.04
ENSG00000175899	ENSG00000115687	-1.04
ENSG00000175899	ENSG00000183770	-1.04
ENSG00000175899	ENSG00000184697	-1.04
ENSG00000175899	ENSG00000273274	-1.04
ENSG00000175899	ENSG00000127152	-1.04
ENSG00000175899	ENSG00000095203	-1.04
ENSG00000175899	ENSG00000204335	-1.04
ENSG00000175899	ENSG00000070190	-1.04
ENSG00000175899	ENSG00000129351	-1.04
ENSG00000175899	ENSG00000077150	-1.04
ENSG00000175899	ENSG00000188493	-1.04
