db_reference|evidence|label|qualifier|source_id|source_type|target_id|target_type|taxon_id
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000253649|gene|GO_0005576|cellular_component|9606
"[""GO_REF:0000052""]"|IDA|part_of|"[""located_in""]"|ENSG00000283528|gene|GO_0005886|cellular_component|9606
"[""GO_REF:0000052""]"|IDA|part_of|"[""located_in""]"|ENSG00000283528|gene|GO_0030054|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""located_in""]"|ENSG00000257057|gene|GO_0005737|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|part_of|"[""located_in""]"|ENSG00000257057|gene|GO_0036064|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000228486|gene|GO_0016020|cellular_component|9606
"[""PMID:28024296""]"|IDA|part_of|"[""located_in""]"|ENSG00000235387|gene|GO_0005765|cellular_component|9606
"[""PMID:28024296""]"|IDA|part_of|"[""located_in""]"|ENSG00000235387|gene|GO_0031902|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000261873|gene|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000255274|gene|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000248771|gene|GO_0016020|cellular_component|9606
"[""GO_REF:0000107""]"|IEA|part_of|"[""located_in""]"|ENSG00000248771|gene|GO_0030424|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000274386|gene|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000284479|gene|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000283288|gene|GO_0016020|cellular_component|9606
